time,_pika_interface_velocity_max,_pika_interface_velocity_min,grad_T_y,k_x_eff,k_y_eff,temperature
17550,7.0981556196963e-07,-2.4852883942711e-07,250,1.2516321488742,1.206499304545,263.15
17580,6.7838587119612e-07,-2.4853576787523e-07,250,1.251630059006,1.2064898582589,263.15
17610,5.9542504848358e-07,-2.4854146045312e-07,250,1.2516272590546,1.2064800267205,263.15
17640,5.8810256921086e-07,-2.48545923541e-07,250,1.2516237599323,1.2064697517882,263.15
17670,5.5715847923042e-07,-2.4854916294697e-07,250,1.2516199538364,1.2064580972604,263.15
17700,4.8533330973262e-07,-2.4855118413869e-07,250,1.2516157629864,1.2064453794873,263.15
17730,3.4563146151709e-07,-3.6475708338089e-07,250,1.2516113801943,1.2064334245643,263.15
17760,2.3349209508749e-07,-4.7926958482075e-07,250,1.2516088182813,1.2064243875497,263.15
17790,2.3354044960175e-07,-5.0435042339339e-07,250,1.2516068663132,1.2064153410598,263.15
17820,2.3358799398952e-07,-4.0932660228237e-07,250,1.2516045676854,1.2064067246019,263.15
17850,2.3363476580482e-07,-2.8169687969228e-07,250,1.2516018652802,1.2063976617277,263.15
17880,2.3368080069533e-07,-2.4853803243445e-07,250,1.2515986899336,1.2063887429743,263.15
17910,2.3372613244015e-07,-2.4853168057956e-07,250,1.2515951036341,1.2063792076855,263.15
17940,2.337707930066e-07,-2.4852415644335e-07,250,1.2515910395362,1.2063689176395,263.15
17970,2.3381481265668e-07,-2.4851546654269e-07,250,1.251587203358,1.2063581370677,263.15
18000,2.3385822000615e-07,-2.4850561765887e-07,250,1.2515830225743,1.2063473724837,263.15
18030,2.339010420551e-07,-2.4849461688727e-07,250,1.2515778095472,1.2063350101463,263.15
18060,2.3394330422536e-07,-2.4848247159512e-07,250,1.2515722558841,1.2063213274699,263.15
18090,2.3398503040358e-07,-2.4846918910757e-07,250,1.251566787662,1.206307918651,263.15
18120,2.3402624299642e-07,-2.4845477627498e-07,250,1.2515619682404,1.2062936833432,263.15
18150,2.34066962988e-07,-2.4843923930406e-07,250,1.251556955579,1.2062789187908,263.15
18180,2.3410720999251e-07,-2.4842258387314e-07,250,1.2515515474663,1.2062639739035,263.15
18210,2.3414700227115e-07,-2.484048153026e-07,250,1.251547699984,1.2062490245359,263.15
18240,2.3418635681786e-07,-2.4838593878131e-07,250,1.2515437081348,1.2062332456369,263.15
18270,2.342252893273e-07,-2.4836595968505e-07,250,1.2515396460926,1.2062173959868,263.15
18300,2.3426381434233e-07,-2.483448836691e-07,250,1.2515345867703,1.2062016267304,263.15
18330,2.3430194538064e-07,-2.4832271666516e-07,250,1.2515296223645,1.2061865773805,263.15
18360,2.3433969499812e-07,-2.4829946490685e-07,250,1.2515240064959,1.2061721347735,263.15
18390,2.343770748599e-07,-2.482751350152e-07,250,1.2515192868367,1.2061583694246,263.15
18420,2.3441409583269e-07,-2.482497338817e-07,250,1.251514930284,1.2061464141196,263.15
18450,2.3445076766022e-07,-2.4822326858276e-07,250,1.2515115247975,1.2061369982591,263.15
18480,2.3448709900356e-07,-2.4819574663669e-07,250,1.2515095583187,1.2061297851569,263.15
18510,2.3452309765003e-07,-2.4816717576105e-07,250,1.251510939452,1.2061210252741,263.15
18540,2.3455877065201e-07,-2.4813756365294e-07,250,1.2515137985823,1.2061134748763,263.15
18570,2.3459412436495e-07,-2.4810691547578e-07,250,1.2515173366605,1.2061083701616,263.15
18600,2.3462916446531e-07,-2.4807521301238e-07,250,1.2515205015321,1.2061118559245,263.15
18630,2.3466389596946e-07,-2.4804246883644e-07,250,1.2515232945909,1.2061174079379,263.15
18660,2.3469832324739e-07,-2.4800869456301e-07,250,1.2515258605176,1.2061239651924,263.15
18690,2.3473245005147e-07,-2.4797390071818e-07,250,1.2515291643947,1.206132060404,263.15
18720,2.347662795492e-07,-2.4793809701741e-07,250,1.2515324847475,1.2061398911631,263.15
18750,2.3479981431902e-07,-2.4790129260802e-07,250,1.2515349493311,1.2061462261369,263.15
18780,2.3483305626772e-07,-2.4786349643748e-07,250,1.2515365602947,1.2061543128572,263.15
18810,2.3486600687148e-07,-2.4782471755197e-07,250,1.2515372837209,1.2061605282886,263.15
18840,2.3489866732283e-07,-2.4778496505927e-07,250,1.251537300782,1.2061643683181,263.15
18870,2.3493103812473e-07,-2.4774424799051e-07,250,1.251537007345,1.2061659363938,263.15
18900,2.4264397190261e-07,-2.4770257510184e-07,250,1.2515358648025,1.2061656863544,263.15
18930,2.8589880480258e-07,-2.4765995480159e-07,250,1.2515340170814,1.206165701702,263.15
18960,3.2926476375793e-07,-2.4761639547321e-07,250,1.2515316386258,1.2061670223391,263.15
18990,3.7441412308354e-07,-2.4757190571755e-07,250,1.2515285696484,1.2061667957085,263.15
19020,4.2071075982377e-07,-2.4752649407039e-07,250,1.2515245446845,1.2061645756224,263.15
19050,4.6771460708354e-07,-2.474801688765e-07,250,1.2515196824696,1.2061609641439,263.15
19080,5.1592364984245e-07,-2.4743293806482e-07,250,1.2515141181479,1.2061568605968,263.15
19110,5.6582988780721e-07,-2.4738480923334e-07,250,1.2515080022444,1.2061527231928,263.15
19140,6.1791944115401e-07,-2.4733579053003e-07,250,1.251501018799,1.2061475149792,263.15
19170,6.7267335298605e-07,-2.4728589026962e-07,250,1.25149364834,1.2061407943876,263.15
19200,7.2822095326226e-07,-2.4723511701244e-07,250,1.2514859689877,1.2061331866355,263.15
19230,7.836426647388e-07,-2.4718347952539e-07,250,1.2514784484457,1.2061252100009,263.15
19260,8.3871336968366e-07,-2.4713098676302e-07,250,1.2514711761957,1.2061166273064,263.15
19290,8.9281474431824e-07,-2.4707764790084e-07,250,1.2514638922911,1.2061090961678,263.15
19320,9.4444541791607e-07,-2.470234723771e-07,250,1.25145607758,1.2061017973935,263.15
19350,9.898797833224e-07,-2.4696846987341e-07,250,1.2514480030153,1.2060944028052,263.15
19380,1.0188313355442e-06,-2.4691265013701e-07,250,1.2514394296642,1.2060863372015,263.15
19410,9.9839334455483e-07,-2.4685602294703e-07,250,1.251430259136,1.2060795730961,263.15
19440,9.7869793890775e-07,-2.4679859803137e-07,250,1.2514204473761,1.2060732697472,263.15
19470,9.6102310560213e-07,-2.467403849303e-07,250,1.2514098925763,1.2060654177773,263.15
19500,8.7094377549586e-07,-1.0385115294003e-06,250,1.2513990195817,1.2060563936817,263.15
19530,7.0601504191395e-07,-1.3088867135988e-06,250,1.2513885176481,1.2060468702011,263.15
19560,7.0739404857905e-07,-1.4500557428338e-06,250,1.2513774885795,1.2060353682846,263.15
19590,6.8798868998374e-07,-1.3807361545055e-06,250,1.2513656651463,1.2060227559011,263.15
19620,6.4140462480088e-07,-1.218350586346e-06,250,1.2513540200185,1.2060089507258,263.15
19650,4.2897444125241e-07,-1.1708487855948e-06,250,1.2513422173585,1.2059940861388,263.15
19680,4.4487165894287e-07,-9.1603223467355e-07,250,1.2513308170664,1.2059784419834,263.15
19710,4.5649051321225e-07,-6.8881202284679e-07,250,1.2513196689237,1.2059635440169,263.15
19740,4.5729930511946e-07,-5.1296917850161e-07,250,1.2513084008396,1.205949297624,263.15
19770,4.3914519735464e-07,-3.4144467329471e-07,250,1.2512968467314,1.2059347922336,263.15
19800,4.1008816413351e-07,-3.171737591985e-07,250,1.2512845989235,1.2059195130711,263.15
19830,3.9267488716535e-07,-2.6334132253639e-07,250,1.2512715783634,1.2059031423868,263.15
19860,3.9693058849097e-07,-2.4591627475055e-07,250,1.2512582804637,1.2058858847125,263.15
19890,4.1144827667775e-07,-2.4584804773627e-07,250,1.2512443179469,1.2058678373953,263.15
19920,3.0401798071494e-07,-2.457791788854e-07,250,1.2512305627292,1.2058493027672,263.15
19950,3.2097345200109e-07,-2.4570967829416e-07,250,1.2512168912608,1.2058326827917,263.15
19980,3.5268047844146e-07,-2.4563955595984e-07,250,1.2512034307226,1.205817231134,263.15
20010,3.4532697194315e-07,-2.4556881878358e-07,250,1.2511894687546,1.2058041851664,263.15
20040,2.9497794335578e-07,-2.4549747778182e-07,250,1.2511750175396,1.2057922486842,263.15
20070,2.6227697528001e-07,-2.4542554427e-07,250,1.2511600273611,1.2057777870315,263.15
20100,2.3599241377372e-07,-2.453530296395e-07,250,1.2511446245169,1.2057607968541,263.15
20130,2.3601117476982e-07,-2.4527994538486e-07,250,1.2511290356321,1.2057429447989,263.15
20160,2.3602957178407e-07,-2.4520630317201e-07,250,1.2511129543977,1.2057252662864,263.15
20190,2.3604760414598e-07,-2.4513211489282e-07,250,1.2510961402946,1.2057076633627,263.15
20220,2.3619489895017e-07,-2.450573925526e-07,250,1.2510787730212,1.2056887512859,263.15
20250,2.3633546338642e-07,-2.4498214891241e-07,250,1.2510618702958,1.2056682960851,263.15
20280,2.3646684901799e-07,-2.4490639649513e-07,250,1.2510449734411,1.2056501044123,263.15
20310,2.3658879337498e-07,-2.4483014727643e-07,250,1.2510275491826,1.2056320660051,263.15
20340,2.3670102389908e-07,-2.4475338029162e-07,250,1.251010129078,1.2056130510164,263.15
20370,2.3680325634865e-07,-2.4469514494212e-07,250,1.2509944740154,1.2055944225886,263.15
20400,2.3689519604038e-07,-2.4472708807836e-07,250,1.2509788232273,1.2055744820734,263.15
20430,2.3697653921919e-07,-2.4475800162427e-07,250,1.250963731425,1.2055558752165,263.15
20460,2.3704697379682e-07,-2.4478788314745e-07,250,1.2509489485277,1.2055375757457,263.15
20490,2.3710618016817e-07,-2.448167300059e-07,250,1.2509341406097,1.2055174935762,263.15
20520,2.4503914754507e-07,-2.4484453933551e-07,250,1.2509195673919,1.2054954393411,263.15
20550,2.5971827894272e-07,-2.4487130804335e-07,250,1.2509048111657,1.2054743549293,263.15
20580,2.7589271912161e-07,-2.4489703281185e-07,250,1.2508895991516,1.2054534395228,263.15
20610,2.9378484680528e-07,-2.4492171013804e-07,250,1.2508743357937,1.2054331594495,263.15
20640,3.136583020999e-07,-2.4494533633972e-07,250,1.2508587828067,1.2054116769776,263.15
20670,3.3582693636566e-07,-2.4496790759569e-07,250,1.2508428072728,1.2053898761751,263.15
20700,3.6066565627142e-07,-2.4498941995132e-07,250,1.2508267409689,1.205370623069,263.15
20730,3.8862349456641e-07,-2.4500986935393e-07,250,1.250810641208,1.2053530300844,263.15
20760,4.1911979272999e-07,-2.4502925165347e-07,250,1.250795055496,1.2053367357717,263.15
20790,4.4794472882691e-07,-2.4504756259454e-07,250,1.2507797785642,1.2053202984835,263.15
20820,4.7504982264465e-07,-2.4506479777831e-07,250,1.2507642557248,1.2053024626837,263.15
20850,5.0018087644196e-07,-2.4508095275338e-07,250,1.2507486586667,1.205283970297,263.15
20880,5.2289050281402e-07,-2.4509602279215e-07,250,1.2507331412924,1.2052655179509,263.15
20910,5.4254145232881e-07,-2.45110003435e-07,250,1.250716688611,1.2052463908829,263.15
20940,5.5828115712187e-07,-2.4512289036192e-07,250,1.2507003340929,1.2052282671831,263.15
20970,5.689724384816e-07,-2.4513467929554e-07,250,1.2506842529958,1.2052111544371,263.15
21000,5.7305019054568e-07,-2.4514536596e-07,250,1.2506674914177,1.2051933276276,263.15
21030,5.6826787871936e-07,-2.45154946071e-07,250,1.2506506483189,1.2051742067214,263.15
21060,5.5134484225884e-07,-2.4516341534235e-07,250,1.2506340636102,1.2051558797046,263.15
21090,5.1773336609859e-07,-2.4517076947385e-07,250,1.2506169112651,1.2051376451461,263.15
21120,5.1286307369192e-07,-2.4517700414625e-07,250,1.2506002681183,1.2051221252742,263.15
21150,5.3175090371071e-07,-2.451821150347e-07,250,1.2505828803677,1.2051044022457,263.15
21180,5.5135228493843e-07,-2.4518609782324e-07,250,1.2505653157179,1.2050864801214,263.15
21210,5.7158067211796e-07,-2.4518894822188e-07,250,1.2505477087584,1.2050712822066,263.15
21240,5.9233336638235e-07,-2.4519066199469e-07,250,1.2505299970506,1.2050607696017,263.15
21270,6.1345236122236e-07,-3.2878100278849e-07,250,1.2505120668917,1.2050505021989,263.15
21300,6.3469509314953e-07,-4.8183956335879e-07,250,1.2504946628493,1.2050397114924,263.15
21330,6.6715540830827e-07,-3.9663196306708e-07,250,1.2504778838329,1.205027566268,263.15
21360,6.4740517629427e-07,-2.4518606812616e-07,250,1.2504625113522,1.2050153975691,263.15
21390,5.6307291451455e-07,-2.4518203729816e-07,250,1.2504479934688,1.2050041993874,263.15
21420,4.5502337200866e-07,-2.4517684572107e-07,250,1.2504346459852,1.2049949338389,263.15
21450,3.5490392237247e-07,-2.4517048962122e-07,250,1.2504220880833,1.2049883197147,263.15
21480,2.7339334483798e-07,-2.4516296529591e-07,250,1.2504097732174,1.2049838087397,263.15
21510,2.3714749424192e-07,-2.4515426910808e-07,250,1.2503975062318,1.2049793082907,263.15
21540,2.371138080689e-07,-2.4514439748544e-07,250,1.2503846344692,1.2049728809326,263.15
21570,2.3707264736974e-07,-2.4513334691446e-07,250,1.2503715445172,1.2049670467541,263.15
21600,2.3702397799871e-07,-2.4512111393671e-07,250,1.2503583784967,1.2049615173793,263.15
21630,2.3696778156466e-07,-2.4510769514703e-07,250,1.2503446541915,1.2049562633216,263.15
21660,2.3690429817417e-07,-2.4509308720385e-07,250,1.2503309385186,1.2049507356104,263.15
21690,2.3683360795969e-07,-2.4507728683082e-07,250,1.250317365006,1.204945380836,263.15
21720,2.3675570293384e-07,-2.4506029082282e-07,250,1.2503043097107,1.2049395365965,263.15
21750,2.3667058694481e-07,-2.4504209604803e-07,250,1.250291225445,1.2049350217953,263.15
21780,2.3657827382687e-07,-2.4502269944643e-07,250,1.2502778784386,1.2049316088717,263.15
21810,2.3650169313133e-07,-2.4500209802326e-07,250,1.2502639629631,1.2049263968946,263.15
21840,2.3650144908769e-07,-2.449802888504e-07,250,1.2502491839687,1.2049196887054,263.15
21870,2.3650094291423e-07,-2.4495726454741e-07,250,1.250234354269,1.204911386671,263.15
21900,2.3650017821991e-07,-2.4493300731776e-07,250,1.250218646544,1.2049013058983,263.15
21930,2.3649915866834e-07,-2.4490751776264e-07,250,1.2502029566708,1.2048907771753,263.15
21960,2.3649788796305e-07,-2.4488079574254e-07,250,1.2501868322307,1.2048798369456,263.15
21990,2.3649636980131e-07,-2.4485284053781e-07,250,1.2501707527351,1.204867496124,263.15
22020,2.3649460783389e-07,-2.4482365093588e-07,250,1.2501550148471,1.2048551048682,263.15
22050,2.3649260566e-07,-2.4479322533092e-07,250,1.2501403228028,1.2048429463901,263.15
22080,2.3649036684616e-07,-2.4476156180053e-07,250,1.2501260956178,1.204830518159,263.15
22110,2.3648789494058e-07,-2.4472865821026e-07,250,1.2501123005597,1.2048184456029,263.15
22140,2.3648519347997e-07,-2.4469451226633e-07,250,1.2500978427679,1.2048071637775,263.15
22170,2.3648226597165e-07,-2.4465912157725e-07,250,1.2500826572765,1.2047963320205,263.15
22200,2.3647911589679e-07,-2.446251722917e-07,250,1.2500666299006,1.2047855803361,263.15
22230,2.3647574672167e-07,-2.4466274514135e-07,250,1.2500498752815,1.2047739640574,263.15
22260,2.3647216191558e-07,-2.4470017825101e-07,250,1.2500349857263,1.2047641490971,263.15
22290,2.3646836496055e-07,-2.4473747464897e-07,250,1.250020211643,1.204754056392,263.15
22320,2.3646435934482e-07,-2.4477463738638e-07,250,1.2500047431823,1.2047428083723,263.15
22350,2.3646014855631e-07,-2.4481166928381e-07,250,1.2499891100509,1.204731219885,263.15
22380,2.3645573609621e-07,-2.4484857281131e-07,250,1.249974316127,1.2047202780824,263.15
22410,2.3645112542318e-07,-2.448853501386e-07,250,1.2499599677163,1.2047089742617,263.15
22440,2.3644631995069e-07,-2.4492200332465e-07,250,1.2499459358487,1.2046993374154,263.15
22470,2.364413231073e-07,-2.4495853446308e-07,250,1.2499331662066,1.2046899175708,263.15
22500,2.3643613804055e-07,-2.4499494564281e-07,250,1.2499210868058,1.2046801939134,263.15
22530,2.364307679211e-07,-2.4503123896606e-07,250,1.2499085626684,1.2046696679201,263.15
22560,2.3642521608771e-07,-2.4506741650738e-07,250,1.2498955875083,1.2046584425021,263.15
22590,2.3641948583521e-07,-2.4510348034342e-07,250,1.2498818693481,1.2046466721726,263.15
22620,2.3641358037681e-07,-2.4513943251107e-07,250,1.249867354192,1.2046332435562,263.15
22650,2.364075029213e-07,-2.451752750148e-07,250,1.2498523176046,1.2046181574925,263.15
22680,2.3640125651142e-07,-2.4521100991637e-07,250,1.2498372719857,1.2046053278362,263.15
22710,2.3639484425093e-07,-2.4524663932539e-07,250,1.2498234864011,1.204594343173,263.15
22740,2.3638826951116e-07,-2.4528216523803e-07,250,1.2498092970126,1.2045815274046,263.15
22770,2.3638153583072e-07,-2.4531758943548e-07,250,1.2497948496327,1.2045671010021,263.15
22800,2.3674275565327e-07,-2.4535291346524e-07,250,1.2497820813462,1.2045527857694,263.15
22830,2.3716704528713e-07,-2.4538813876263e-07,250,1.2497711137985,1.2045403932185,263.15
22860,2.3757838430818e-07,-2.4542326665664e-07,250,1.2497596336557,1.2045284938552,263.15
22890,2.3797488780049e-07,-2.4545826866882e-07,250,1.2497480311736,1.2045155781978,263.15
22920,2.3835452341215e-07,-2.4549309828053e-07,250,1.2497391346916,1.2045037936624,263.15
22950,2.3871510527044e-07,-2.4552781087312e-07,250,1.2497303690836,1.2044934363188,263.15
22980,2.3905428862172e-07,-2.4556244089981e-07,250,1.2497210154549,1.2044853572705,263.15
23010,2.3936956535038e-07,-2.4559700696675e-07,250,1.2497120608648,1.2044783309198,263.15
23040,2.3965826058691e-07,-2.4563151691895e-07,250,1.2497029392884,1.2044707619518,263.15
23070,2.3991753068697e-07,-2.4566597187249e-07,250,1.2496946556183,1.2044651993858,263.15
23100,2.4014436250279e-07,-2.457003689669e-07,250,1.2496864333653,1.2044604962947,263.15
23130,2.4033557657297e-07,-2.4573470309231e-07,250,1.249678616274,1.2044556951586,263.15
23160,2.4048783105058e-07,-2.4576896804042e-07,250,1.2496701885571,1.2044521710694,263.15
23190,2.4059762705835e-07,-2.4580315719338e-07,250,1.2496616423393,1.204448508667,263.15
23220,2.4066131676225e-07,-2.4583726403358e-07,250,1.2496530490605,1.204445095479,263.15
23250,2.4067511391522e-07,-2.4587128244492e-07,250,1.249644542503,1.2044413830002,263.15
23280,2.4063510637477e-07,-2.4590520683478e-07,250,1.2496360975666,1.2044366734682,263.15
23310,2.4053726838316e-07,-2.4593903224523e-07,250,1.2496269432535,1.2044313977409,263.15
23340,2.4037746792027e-07,-2.4597275445337e-07,250,1.2496170433468,1.2044250394423,263.15
23370,2.4015145877923e-07,-2.4600636995969e-07,250,1.2496068278136,1.2044165522162,263.15
23400,2.3985483125055e-07,-2.4603987601606e-07,250,1.249596036429,1.2044064182258,263.15
23430,2.394828487072e-07,-2.460732706187e-07,250,1.2495848888666,1.2043948618541,263.15
23460,2.3902994063754e-07,-2.461065524661e-07,250,1.2495740101841,1.2043822438082,263.15
23490,2.3848795890935e-07,-2.4613972096572e-07,250,1.2495628066429,1.2043675598029,263.15
23520,2.3783854305226e-07,-2.461727762361e-07,250,1.2495515486703,1.2043520964791,263.15
23550,2.3699929032557e-07,-2.4620571899025e-07,250,1.2495395949151,1.204335512559,263.15
23580,2.3615035419119e-07,-2.4623855028744e-07,250,1.2495271484254,1.204316172818,263.15
23610,2.3614031260315e-07,-2.4627127128254e-07,250,1.2495139649953,1.2042977269526,263.15
23640,2.3613018706533e-07,-2.4630388310579e-07,250,1.2495001291949,1.2042774106081,263.15
23670,2.3611997936132e-07,-2.4633638677628e-07,250,1.2494858490281,1.204255177463,263.15
23700,2.3610969116333e-07,-2.4636878328436e-07,250,1.2494711324764,1.2042317237467,263.15
23730,2.3609932398253e-07,-2.4640107370489e-07,250,1.249456195617,1.2042079340029,263.15
23760,2.3608891054685e-07,-2.4643325918785e-07,250,1.2494406304977,1.2041845860984,263.15
23790,2.3607847921448e-07,-2.4646534079161e-07,250,1.2494249765555,1.2041598072802,263.15
23820,2.3606802581898e-07,-2.4649731952257e-07,250,1.2494094378392,1.2041333194924,263.15
23850,2.3605754592897e-07,-2.4652919635745e-07,250,1.2493945060307,1.2041070703984,263.15
23880,2.3604703456341e-07,-2.4656097238627e-07,250,1.2493795436409,1.204082257511,263.15
23910,2.3603648646223e-07,-2.4659264888725e-07,250,1.2493646634053,1.2040592924275,263.15
23940,2.3602589644889e-07,-2.466242272492e-07,250,1.2493500810323,1.2040362790793,263.15
23970,2.3601525968742e-07,-2.4665570884082e-07,250,1.2493368761208,1.2040130116054,263.15
24000,2.3600457182035e-07,-2.4668709484351e-07,250,1.2493237002006,1.2039899177204,263.15
24030,2.3599382901048e-07,-2.4671838629157e-07,250,1.2493104786177,1.2039658461985,263.15
24060,2.3598302794064e-07,-2.46749584141e-07,250,1.2492975616614,1.2039421478358,263.15
24090,2.3597216568725e-07,-2.4678068945361e-07,250,1.2492850072775,1.2039183733173,263.15
24120,2.3596123975545e-07,-2.4681170351207e-07,250,1.249272565828,1.2038942932837,263.15
24150,2.3595024819261e-07,-2.4684262762102e-07,250,1.2492597929758,1.2038708829465,263.15
24180,2.3593918960369e-07,-2.4687346283438e-07,250,1.2492463443761,1.2038463722767,263.15
24210,2.359280629777e-07,-2.4690420957937e-07,250,1.2492323218439,1.2038204579512,263.15
24240,2.3591686755844e-07,-2.4693486754095e-07,250,1.2492178882807,1.2037946074924,263.15
24270,2.359056028783e-07,-2.4696543584544e-07,250,1.2492028261664,1.2037679779847,263.15
24300,2.3589426879133e-07,-2.4699591338242e-07,250,1.2491872331145,1.2037400209122,263.15
24330,2.3588286545577e-07,-2.470262990579e-07,250,1.2491716914732,1.2037109421289,263.15
24360,2.3587139328006e-07,-2.4705659192345e-07,250,1.2491555795242,1.2036821808267,263.15
24390,2.3585985286818e-07,-2.4708679129642e-07,250,1.2491387687544,1.2036519232944,263.15
24420,2.3584824497161e-07,-2.4711689678721e-07,250,1.2491221765013,1.2036194997638,263.15
24450,2.358365704509e-07,-2.4714690829884e-07,250,1.2491054632646,1.2035871546143,263.15
24480,2.3582483026074e-07,-2.4717682627758e-07,250,1.2490893706204,1.2035559126007,263.15
24510,2.3581302543866e-07,-2.4720665180641e-07,250,1.2490730618299,1.2035269888059,263.15
24540,2.3580115708079e-07,-2.4723638623306e-07,250,1.2490568519344,1.2035001875461,263.15
24570,2.3578922615011e-07,-2.4726603049244e-07,250,1.249043624913,1.2034736509806,263.15
24600,2.3584773161311e-07,-2.472955846603e-07,250,1.2490305632623,1.2034484678698,263.15
24630,2.3590727885092e-07,-2.4732504693361e-07,250,1.2490169399553,1.2034211798318,263.15
24660,2.3596648143318e-07,-2.4735441441275e-07,250,1.2490030654047,1.2033931901767,263.15
24690,2.3602523451248e-07,-2.4738368592131e-07,250,1.2489895846996,1.2033651613808,263.15
24720,2.3608353521254e-07,-2.4741286011216e-07,250,1.2489756169425,1.2033395034801,263.15
24750,2.3614137941263e-07,-2.4744193549752e-07,250,1.2489612498784,1.2033129946277,263.15
24780,2.3619876317376e-07,-2.4747091064435e-07,250,1.2489465852916,1.203284961475,263.15
24810,2.3625568378049e-07,-2.4749978434545e-07,250,1.2489318039327,1.2032571216791,263.15
24840,2.3631213994177e-07,-2.4752855569642e-07,250,1.2489172898274,1.2032276180381,263.15
24870,2.3636813202718e-07,-2.4755722386884e-07,250,1.2489035581519,1.2031981224186,263.15
24900,2.3642366239079e-07,-2.4758578805214e-07,250,1.2488896295018,1.2031697222081,263.15
24930,2.3647873527346e-07,-2.4761424752023e-07,250,1.2488757302811,1.2031450329238,263.15
24960,2.3653335633054e-07,-2.4764260165057e-07,250,1.2488614979213,1.2031199455115,263.15
24990,2.3658753218625e-07,-2.4767085016027e-07,250,1.2488473048801,1.203093703285,263.15
25020,2.3664127025668e-07,-2.4769899254521e-07,250,1.2488334245119,1.2030671166721,263.15
25050,2.3669457861057e-07,-2.4772702886493e-07,250,1.2488189051745,1.2030390773639,263.15
25080,2.3674746584598e-07,-2.477549593865e-07,250,1.2488041899714,1.2030108342505,263.15
25110,2.3679994100712e-07,-2.4778278429423e-07,250,1.2487885594685,1.2029813986895,263.15
25140,2.3685201349366e-07,-2.4781050358822e-07,250,1.2487719081023,1.2029519068372,263.15
25170,2.3690369299467e-07,-2.4783811705047e-07,250,1.248754909555,1.2029213101676,263.15
25200,2.3695498943304e-07,-2.4786562431562e-07,250,1.2487381709032,1.202890679117,263.15
25230,2.3700591292105e-07,-2.4789302492946e-07,250,1.2487207746966,1.2028595614376,263.15
25260,2.3705647374358e-07,-2.4792031840766e-07,250,1.2487030848051,1.2028265216809,263.15
25290,2.3710668234437e-07,-2.4794750434323e-07,250,1.2486852218187,1.2027923307066,263.15
25320,2.3715654931751e-07,-2.4797458249067e-07,250,1.2486679756761,1.202759042323,263.15
25350,2.3720608539417e-07,-2.4800155269148e-07,250,1.2486504921082,1.2027269597016,263.15
25380,2.3725530128978e-07,-2.4802841473734e-07,250,1.2486333450949,1.2026971461905,263.15
25410,2.3730420769938e-07,-2.4805516830474e-07,250,1.2486170217736,1.2026680971792,263.15
25440,2.3735281508401e-07,-2.4808181297079e-07,250,1.2486012518557,1.2026376500518,263.15
25470,2.374011138393e-07,-2.4810834829741e-07,250,1.2485853290856,1.2026065028379,263.15
25500,2.3744911436479e-07,-2.4813477370002e-07,250,1.2485693302971,1.2025740523731,263.15
25530,2.3749684410107e-07,-2.4816108826477e-07,250,1.2485531690512,1.2025396435059,263.15
25560,2.3754432952812e-07,-2.4818729069475e-07,250,1.2485366454696,1.2025044446938,263.15
25590,2.3759159257611e-07,-2.4821331538112e-07,250,1.2485203439493,1.2024725753013,263.15
25620,2.3763865126557e-07,-2.4823910863358e-07,250,1.248503666544,1.2024408284078,263.15
25650,2.3768552078189e-07,-2.4826465232809e-07,250,1.248486400078,1.2024166334328,263.15
25680,2.3773221435841e-07,-2.4828994564841e-07,250,1.248468323067,1.2023935774299,263.15
25710,2.3777874391564e-07,-2.4831499360823e-07,250,1.248449418117,1.2023696446254,263.15
25740,2.3782512044026e-07,-2.4833980141608e-07,250,1.2484296036975,1.2023449867243,263.15
25770,2.3787135411998e-07,-2.4836437373107e-07,250,1.2484099012012,1.2023202662675,263.15
25800,2.3791745459247e-07,-2.4838871596101e-07,250,1.2483911521124,1.202300615895,263.15
25830,2.3796343106844e-07,-2.4841283352882e-07,250,1.2483718856354,1.2022819674139,263.15
25860,2.3800929241692e-07,-2.4843673019547e-07,250,1.2483530411879,1.2022628688345,263.15
25890,2.3805504723907e-07,-2.484604095174e-07,250,1.2483341840605,1.2022435143434,263.15
25920,2.381007039186e-07,-2.4848387420863e-07,250,1.248314752662,1.2022230962521,263.15
25950,2.3814627069244e-07,-2.4850712603538e-07,250,1.2482957995621,1.2022024809695,263.15
25980,2.3819175568492e-07,-2.4853016591051e-07,250,1.2482772426413,1.2021898622797,263.15
26010,2.3823716692682e-07,-2.4855299400733e-07,250,1.248259260163,1.2021755412364,263.15
26040,2.3828251235716e-07,-2.4857560994843e-07,250,1.248240800543,1.2021606658215,263.15
26070,2.3832779981065e-07,-2.4859812059787e-07,250,1.248221846409,1.2021456059887,263.15
26100,2.3837303701256e-07,-2.4862077893206e-07,250,1.2482022409765,1.2021288310148,263.15
26130,2.384182315642e-07,-2.4864356884955e-07,250,1.2481825909594,1.2021121486302,263.15
26160,2.3846339092972e-07,-2.4866647601515e-07,250,1.2481634038094,1.202095100405,263.15
26190,2.3850852243631e-07,-2.4868948751398e-07,250,1.2481451204207,1.2020771823535,263.15
26220,2.3855363331106e-07,-2.4871259173821e-07,250,1.248127480328,1.2020583571992,263.15
26250,2.3859873056225e-07,-2.4873577832272e-07,250,1.2481096410737,1.2020403472858,263.15
26280,2.3864381772851e-07,-2.4875903823562e-07,250,1.2480914708215,1.2020216287423,263.15
26310,2.3868889209495e-07,-2.4878236367043e-07,250,1.2480726942507,1.2020015019676,263.15
